MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,UNIT,UNIT_MULT
QLF15C02,M,Y35-39,2015Q1,178.7,A,F,NR,3
QLF15C02,F,Y35-39,2015Q1,167.3,A,F,NR,3
QLF15C02,T,Y40-44,2015Q1,326.0,A,F,NR,3
QLF15C02,M,Y40-44,2015Q1,167.9,A,F,NR,3
QLF15C02,F,Y40-44,2015Q1,158.1,A,F,NR,3
QLF15C02,T,Y40-59,2015Q1,1167.8,A,F,NR,3
QLF15C02,M,Y40-59,2015Q1,613.3,A,F,NR,3
QLF15C02,F,Y40-59,2015Q1,554.5,A,F,NR,3
QLF15C02,T,Y40-64,2015Q1,1241.2,A,F,NR,3
QLF15C02,M,Y40-64,2015Q1,653.4,A,F,NR,3
QLF15C02,F,Y40-64,2015Q1,587.8,A,F,NR,3
QLF15C02,T,Y45-49,2015Q1,337.9,A,F,NR,3
QLF15C02,M,Y45-49,2015Q1,177.5,A,F,NR,3
QLF15C02,F,Y45-49,2015Q1,160.4,A,F,NR,3
QLF15C02,T,Y50-54,2015Q1,268.6,A,F,NR,3
QLF15C02,M,Y50-54,2015Q1,146.7,A,F,NR,3
QLF15C02,F,Y50-54,2015Q1,121.8,A,F,NR,3
QLF15C02,T,Y50-59,2015Q1,503.9,A,F,NR,3
QLF15C02,M,Y50-59,2015Q1,267.9,A,F,NR,3
QLF15C02,F,Y50-59,2015Q1,236.0,A,F,NR,3
QLF15C02,T,Y50-64,2015Q1,577.3,A,F,NR,3
QLF15C02,M,Y50-64,2015Q1,308.0,A,F,NR,3
QLF15C02,F,Y50-64,2015Q1,269.3,A,F,NR,3
QLF15C02,T,Y50-74,2015Q1,590.6,A,F,NR,3
QLF15C02,M,Y50-74,2015Q1,316.5,A,F,NR,3
QLF15C02,F,Y50-74,2015Q1,274.1,A,F,NR,3
QLF15C02,T,Y55-59,2015Q1,235.3,A,F,NR,3
QLF15C02,M,Y55-59,2015Q1,121.2,A,F,NR,3
QLF15C02,F,Y55-59,2015Q1,114.2,A,F,NR,3
QLF15C02,T,Y55-64,2015Q1,308.7,A,F,NR,3
QLF15C02,M,Y55-64,2015Q1,161.3,A,F,NR,3
QLF15C02,F,Y55-64,2015Q1,147.4,A,F,NR,3
QLF15C02,T,Y60-64,2015Q1,73.4,A,F,NR,3
QLF15C02,M,Y60-64,2015Q1,40.1,A,F,NR,3
QLF15C02,F,Y60-64,2015Q1,33.3,U,F,NR,3
QLF15C02,T,Y15-19,2015Q2,154.9,A,F,NR,3
QLF15C02,M,Y15-19,2015Q2,90.7,A,F,NR,3
QLF15C02,F,Y15-19,2015Q2,64.1,A,F,NR,3
QLF15C02,T,Y15-24,2015Q2,628.8,A,F,NR,3
QLF15C02,M,Y15-24,2015Q2,351.7,A,F,NR,3
QLF15C02,F,Y15-24,2015Q2,277.1,A,F,NR,3
QLF15C02,T,Y15-39,2015Q2,1755.2,A,F,NR,3
QLF15C02,M,Y15-39,2015Q2,968.2,A,F,NR,3
QLF15C02,F,Y15-39,2015Q2,787.0,A,F,NR,3
QLF15C02,T,Y15-59,2015Q2,2867.9,A,F,NR,3
QLF15C02,M,Y15-59,2015Q2,1573.4,A,F,NR,3
QLF15C02,F,Y15-59,2015Q2,1294.5,A,F,NR,3
QLF15C02,T,Y15-64,2015Q2,2963.8,A,F,NR,3
QLF15C02,M,Y15-64,2015Q2,1627.5,A,F,NR,3
QLF15C02,F,Y15-64,2015Q2,1336.3,A,F,NR,3
QLF15C02,T,Y15-74,2015Q2,2969.9,A,F,NR,3
QLF15C02,M,Y15-74,2015Q2,1630.1,A,F,NR,3
QLF15C02,F,Y15-74,2015Q2,1339.8,A,F,NR,3
QLF15C02,T,Y20-24,2015Q2,474.0,A,F,NR,3
QLF15C02,M,Y20-24,2015Q2,261.0,A,F,NR,3
QLF15C02,F,Y20-24,2015Q2,213.0,A,F,NR,3
QLF15C02,T,Y20-64,2015Q2,2808.9,A,F,NR,3
QLF15C02,M,Y20-64,2015Q2,1536.7,A,F,NR,3
QLF15C02,F,Y20-64,2015Q2,1272.2,A,F,NR,3
QLF15C02,T,Y25-29,2015Q2,464.4,A,F,NR,3
QLF15C02,M,Y25-29,2015Q2,247.6,A,F,NR,3
QLF15C02,F,Y25-29,2015Q2,216.9,A,F,NR,3
QLF15C02,T,Y25-49,2015Q2,1737.9,A,F,NR,3
QLF15C02,M,Y25-49,2015Q2,940.3,A,F,NR,3
QLF15C02,F,Y25-49,2015Q2,797.7,A,F,NR,3
QLF15C02,T,Y25-54,2015Q2,2003.8,A,F,NR,3
QLF15C02,M,Y25-54,2015Q2,1094.5,A,F,NR,3
QLF15C02,F,Y25-54,2015Q2,909.3,A,F,NR,3
QLF15C02,T,Y25-59,2015Q2,2239.1,A,F,NR,3
QLF15C02,M,Y25-59,2015Q2,1221.6,A,F,NR,3
QLF15C02,F,Y25-59,2015Q2,1017.4,A,F,NR,3
QLF15C02,T,Y25-64,2015Q2,2335.0,A,F,NR,3
QLF15C02,M,Y25-64,2015Q2,1275.7,A,F,NR,3
QLF15C02,F,Y25-64,2015Q2,1059.3,A,F,NR,3
QLF15C02,T,Y25-74,2015Q2,2341.1,A,F,NR,3
QLF15C02,M,Y25-74,2015Q2,1278.3,A,F,NR,3
QLF15C02,F,Y25-74,2015Q2,1062.7,A,F,NR,3
QLF15C02,T,Y30-34,2015Q2,352.3,A,F,NR,3
QLF15C02,M,Y30-34,2015Q2,197.4,A,F,NR,3
QLF15C02,F,Y30-34,2015Q2,154.9,A,F,NR,3
QLF15C02,T,Y35-39,2015Q2,309.6,A,F,NR,3
QLF15C02,M,Y35-39,2015Q2,171.4,A,F,NR,3
QLF15C02,F,Y35-39,2015Q2,138.2,A,F,NR,3
QLF15C02,T,Y40-44,2015Q2,313.0,A,F,NR,3
QLF15C02,M,Y40-44,2015Q2,162.4,A,F,NR,3
QLF15C02,F,Y40-44,2015Q2,150.7,A,F,NR,3
QLF15C02,T,Y40-59,2015Q2,1112.7,A,F,NR,3
QLF15C02,M,Y40-59,2015Q2,605.2,A,F,NR,3
QLF15C02,F,Y40-59,2015Q2,507.5,A,F,NR,3
QLF15C02,T,Y40-64,2015Q2,1208.6,A,F,NR,3
QLF15C02,M,Y40-64,2015Q2,659.3,A,F,NR,3
QLF15C02,F,Y40-64,2015Q2,549.3,A,F,NR,3
QLF15C02,T,Y45-49,2015Q2,298.6,A,F,NR,3
QLF15C02,M,Y45-49,2015Q2,161.5,A,F,NR,3
QLF15C02,F,Y45-49,2015Q2,137.1,A,F,NR,3
QLF15C02,T,Y50-54,2015Q2,265.9,A,F,NR,3
QLF15C02,M,Y50-54,2015Q2,154.2,A,F,NR,3
QLF15C02,F,Y50-54,2015Q2,111.7,A,F,NR,3
QLF15C02,T,Y50-59,2015Q2,501.1,A,F,NR,3
QLF15C02,M,Y50-59,2015Q2,281.4,A,F,NR,3
QLF15C02,F,Y50-59,2015Q2,219.8,A,F,NR,3
QLF15C02,T,Y50-64,2015Q2,597.0,A,F,NR,3
QLF15C02,M,Y50-64,2015Q2,335.4,A,F,NR,3
QLF15C02,F,Y50-64,2015Q2,261.6,A,F,NR,3
QLF15C02,T,Y50-74,2015Q2,603.1,A,F,NR,3
QLF15C02,M,Y50-74,2015Q2,338.0,A,F,NR,3
QLF15C02,F,Y50-74,2015Q2,265.1,A,F,NR,3
QLF15C02,T,Y55-59,2015Q2,235.3,A,F,NR,3
QLF15C02,M,Y55-59,2015Q2,127.2,A,F,NR,3
QLF15C02,F,Y55-59,2015Q2,108.1,A,F,NR,3
QLF15C02,T,Y55-64,2015Q2,331.2,A,F,NR,3
QLF15C02,M,Y55-64,2015Q2,181.2,A,F,NR,3
QLF15C02,F,Y55-64,2015Q2,149.9,A,F,NR,3
QLF15C02,T,Y60-64,2015Q2,95.9,A,F,NR,3
QLF15C02,M,Y60-64,2015Q2,54.1,A,F,NR,3
QLF15C02,F,Y60-64,2015Q2,41.8,A,F,NR,3
QLF15C02,T,Y15-19,2015Q3,191.9,A,F,NR,3
QLF15C02,M,Y15-19,2015Q3,109.6,A,F,NR,3
QLF15C02,F,Y15-19,2015Q3,82.3,A,F,NR,3
QLF15C02,T,Y15-24,2015Q3,702.6,A,F,NR,3
QLF15C02,M,Y15-24,2015Q3,381.4,A,F,NR,3
QLF15C02,F,Y15-24,2015Q3,321.2,A,F,NR,3
QLF15C02,T,Y15-39,2015Q3,1808.8,A,F,NR,3
QLF15C02,M,Y15-39,2015Q3,954.7,A,F,NR,3
QLF15C02,F,Y15-39,2015Q3,854.1,A,F,NR,3
QLF15C02,T,Y15-59,2015Q3,2853.8,A,F,NR,3
QLF15C02,M,Y15-59,2015Q3,1517.0,A,F,NR,3
QLF15C02,F,Y15-59,2015Q3,1336.8,A,F,NR,3
QLF15C02,T,Y15-64,2015Q3,2938.2,A,F,NR,3
QLF15C02,M,Y15-64,2015Q3,1567.5,A,F,NR,3
QLF15C02,F,Y15-64,2015Q3,1370.6,A,F,NR,3
QLF15C02,T,Y15-74,2015Q3,2945.0,A,F,NR,3
QLF15C02,M,Y15-74,2015Q3,1571.8,A,F,NR,3
QLF15C02,F,Y15-74,2015Q3,1373.2,A,F,NR,3
QLF15C02,T,Y20-24,2015Q3,510.8,A,F,NR,3
QLF15C02,M,Y20-24,2015Q3,271.8,A,F,NR,3
QLF15C02,F,Y20-24,2015Q3,238.9,A,F,NR,3
QLF15C02,T,Y20-64,2015Q3,2746.3,A,F,NR,3
QLF15C02,M,Y20-64,2015Q3,1458.0,A,F,NR,3
QLF15C02,F,Y20-64,2015Q3,1288.3,A,F,NR,3
QLF15C02,T,Y25-29,2015Q3,423.8,A,F,NR,3
QLF15C02,M,Y25-29,2015Q3,218.9,A,F,NR,3
QLF15C02,F,Y25-29,2015Q3,204.9,A,F,NR,3
QLF15C02,T,Y25-49,2015Q3,1684.7,A,F,NR,3
QLF15C02,M,Y25-49,2015Q3,879.9,A,F,NR,3
QLF15C02,F,Y25-49,2015Q3,804.7,A,F,NR,3
QLF15C02,T,Y25-54,2015Q3,1927.5,A,F,NR,3
QLF15C02,M,Y25-54,2015Q3,1019.8,A,F,NR,3
QLF15C02,F,Y25-54,2015Q3,907.7,A,F,NR,3
QLF15C02,T,Y25-59,2015Q3,2151.1,A,F,NR,3
QLF15C02,M,Y25-59,2015Q3,1135.6,A,F,NR,3
QLF15C02,F,Y25-59,2015Q3,1015.5,A,F,NR,3
QLF15C02,T,Y25-64,2015Q3,2235.5,A,F,NR,3
QLF15C02,M,Y25-64,2015Q3,1186.1,A,F,NR,3
QLF15C02,F,Y25-64,2015Q3,1049.4,A,F,NR,3
QLF15C02,T,Y25-74,2015Q3,2242.4,A,F,NR,3
QLF15C02,M,Y25-74,2015Q3,1190.4,A,F,NR,3
QLF15C02,F,Y25-74,2015Q3,1052.0,A,F,NR,3
QLF15C02,T,Y30-34,2015Q3,383.1,A,F,NR,3
QLF15C02,M,Y30-34,2015Q3,193.2,A,F,NR,3
QLF15C02,F,Y30-34,2015Q3,190.0,A,F,NR,3
QLF15C02,T,Y35-39,2015Q3,299.2,A,F,NR,3
QLF15C02,M,Y35-39,2015Q3,161.2,A,F,NR,3
QLF15C02,F,Y35-39,2015Q3,138.0,A,F,NR,3
QLF15C02,T,Y40-44,2015Q3,291.7,A,F,NR,3
QLF15C02,M,Y40-44,2015Q3,152.5,A,F,NR,3
QLF15C02,F,Y40-44,2015Q3,139.2,A,F,NR,3
QLF15C02,T,Y40-59,2015Q3,1045.0,A,F,NR,3
QLF15C02,M,Y40-59,2015Q3,562.3,A,F,NR,3
QLF15C02,F,Y40-59,2015Q3,482.6,A,F,NR,3
QLF15C02,T,Y40-64,2015Q3,1129.4,A,F,NR,3
QLF15C02,M,Y40-64,2015Q3,612.9,A,F,NR,3
QLF15C02,F,Y40-64,2015Q3,516.5,A,F,NR,3
QLF15C02,T,Y45-49,2015Q3,286.8,A,F,NR,3
QLF15C02,M,Y45-49,2015Q3,154.2,A,F,NR,3
QLF15C02,F,Y45-49,2015Q3,132.6,A,F,NR,3
QLF15C02,T,Y50-54,2015Q3,242.9,A,F,NR,3
QLF15C02,M,Y50-54,2015Q3,139.9,A,F,NR,3
QLF15C02,F,Y50-54,2015Q3,102.9,A,F,NR,3
QLF15C02,T,Y50-59,2015Q3,466.5,A,F,NR,3
QLF15C02,M,Y50-59,2015Q3,255.7,A,F,NR,3
QLF15C02,F,Y50-59,2015Q3,210.8,A,F,NR,3
QLF15C02,T,Y50-64,2015Q3,550.9,A,F,NR,3
QLF15C02,M,Y50-64,2015Q3,306.2,A,F,NR,3
QLF15C02,F,Y50-64,2015Q3,244.7,A,F,NR,3
QLF15C02,T,Y50-74,2015Q3,557.8,A,F,NR,3
QLF15C02,M,Y50-74,2015Q3,310.5,A,F,NR,3
QLF15C02,F,Y50-74,2015Q3,247.3,A,F,NR,3
QLF15C02,T,Y55-59,2015Q3,223.6,A,F,NR,3
QLF15C02,M,Y55-59,2015Q3,115.7,A,F,NR,3
QLF15C02,F,Y55-59,2015Q3,107.9,A,F,NR,3
QLF15C02,T,Y55-64,2015Q3,308.0,A,F,NR,3
QLF15C02,M,Y55-64,2015Q3,166.3,A,F,NR,3
QLF15C02,F,Y55-64,2015Q3,141.7,A,F,NR,3
QLF15C02,T,Y60-64,2015Q3,84.4,A,F,NR,3
QLF15C02,M,Y60-64,2015Q3,50.5,A,F,NR,3
QLF15C02,F,Y60-64,2015Q3,33.9,U,F,NR,3
QLF15C02,T,Y15-19,2015Q4,169.2,A,F,NR,3
QLF15C02,M,Y15-19,2015Q4,100.0,A,F,NR,3
QLF15C02,F,Y15-19,2015Q4,69.2,A,F,NR,3
QLF15C02,T,Y15-24,2015Q4,712.2,A,F,NR,3
QLF15C02,M,Y15-24,2015Q4,420.5,A,F,NR,3
QLF15C02,F,Y15-24,2015Q4,291.7,A,F,NR,3
QLF15C02,T,Y15-39,2015Q4,1894.5,A,F,NR,3
QLF15C02,M,Y15-39,2015Q4,1037.7,A,F,NR,3
QLF15C02,F,Y15-39,2015Q4,856.8,A,F,NR,3
QLF15C02,T,Y15-59,2015Q4,3024.6,A,F,NR,3
QLF15C02,M,Y15-59,2015Q4,1615.8,A,F,NR,3
QLF15C02,F,Y15-59,2015Q4,1408.8,A,F,NR,3
QLF15C02,T,Y15-64,2015Q4,3114.1,A,F,NR,3
QLF15C02,M,Y15-64,2015Q4,1674.4,A,F,NR,3
QLF15C02,F,Y15-64,2015Q4,1439.7,A,F,NR,3
QLF15C02,T,Y15-74,2015Q4,3121.2,A,F,NR,3
QLF15C02,M,Y15-74,2015Q4,1678.7,A,F,NR,3
QLF15C02,F,Y15-74,2015Q4,1442.5,A,F,NR,3
QLF15C02,T,Y20-24,2015Q4,543.0,A,F,NR,3
QLF15C02,M,Y20-24,2015Q4,320.5,A,F,NR,3
QLF15C02,F,Y20-24,2015Q4,222.6,A,F,NR,3
QLF15C02,T,Y20-64,2015Q4,2944.9,A,F,NR,3
QLF15C02,M,Y20-64,2015Q4,1574.3,A,F,NR,3
QLF15C02,F,Y20-64,2015Q4,1370.6,A,F,NR,3
QLF15C02,T,Y25-29,2015Q4,468.4,A,F,NR,3
QLF15C02,M,Y25-29,2015Q4,252.5,A,F,NR,3
QLF15C02,F,Y25-29,2015Q4,215.9,A,F,NR,3
QLF15C02,T,Y25-49,2015Q4,1803.3,A,F,NR,3
QLF15C02,M,Y25-49,2015Q4,932.4,A,F,NR,3
QLF15C02,F,Y25-49,2015Q4,870.9,A,F,NR,3
QLF15C02,T,Y25-54,2015Q4,2078.3,A,F,NR,3
QLF15C02,M,Y25-54,2015Q4,1071.6,A,F,NR,3
QLF15C02,F,Y25-54,2015Q4,1006.7,A,F,NR,3
QLF15C02,T,Y25-59,2015Q4,2312.4,A,F,NR,3
QLF15C02,M,Y25-59,2015Q4,1195.3,A,F,NR,3
QLF15C02,F,Y25-59,2015Q4,1117.1,A,F,NR,3
QLF15C02,T,Y25-64,2015Q4,2401.9,A,F,NR,3
QLF15C02,M,Y25-64,2015Q4,1253.9,A,F,NR,3
QLF15C02,F,Y25-64,2015Q4,1148.0,A,F,NR,3
QLF15C02,T,Y25-74,2015Q4,2409.0,A,F,NR,3
QLF15C02,M,Y25-74,2015Q4,1258.2,A,F,NR,3
QLF15C02,F,Y25-74,2015Q4,1150.8,A,F,NR,3
QLF15C02,T,Y30-34,2015Q4,390.4,A,F,NR,3
QLF15C02,M,Y30-34,2015Q4,198.7,A,F,NR,3
QLF15C02,F,Y30-34,2015Q4,191.6,A,F,NR,3
QLF15C02,T,Y35-39,2015Q4,323.5,A,F,NR,3
QLF15C02,M,Y35-39,2015Q4,165.9,A,F,NR,3
QLF15C02,F,Y35-39,2015Q4,157.6,A,F,NR,3
QLF15C02,T,Y40-44,2015Q4,314.7,A,F,NR,3
QLF15C02,M,Y40-44,2015Q4,155.8,A,F,NR,3
QLF15C02,F,Y40-44,2015Q4,158.9,A,F,NR,3
QLF15C02,T,Y40-59,2015Q4,1130.1,A,F,NR,3
QLF15C02,M,Y40-59,2015Q4,578.1,A,F,NR,3
QLF15C02,F,Y40-59,2015Q4,551.9,A,F,NR,3
QLF15C02,T,Y40-64,2015Q4,1219.6,A,F,NR,3
QLF15C02,M,Y40-64,2015Q4,636.7,A,F,NR,3
QLF15C02,F,Y40-64,2015Q4,582.9,A,F,NR,3
QLF15C02,T,Y45-49,2015Q4,306.3,A,F,NR,3
QLF15C02,M,Y45-49,2015Q4,159.5,A,F,NR,3
QLF15C02,F,Y45-49,2015Q4,146.9,A,F,NR,3
QLF15C02,T,Y50-54,2015Q4,275.0,A,F,NR,3
QLF15C02,M,Y50-54,2015Q4,139.2,A,F,NR,3
QLF15C02,F,Y50-54,2015Q4,135.8,A,F,NR,3
QLF15C02,T,Y50-59,2015Q4,509.1,A,F,NR,3
QLF15C02,M,Y50-59,2015Q4,262.9,A,F,NR,3
QLF15C02,F,Y50-59,2015Q4,246.2,A,F,NR,3
QLF15C02,T,Y50-64,2015Q4,598.6,A,F,NR,3
QLF15C02,M,Y50-64,2015Q4,321.5,A,F,NR,3
QLF15C02,F,Y50-64,2015Q4,277.1,A,F,NR,3
QLF15C02,T,Y50-74,2015Q4,605.7,A,F,NR,3
QLF15C02,M,Y50-74,2015Q4,325.8,A,F,NR,3
QLF15C02,F,Y50-74,2015Q4,279.9,A,F,NR,3
QLF15C02,T,Y55-59,2015Q4,234.1,A,F,NR,3
QLF15C02,M,Y55-59,2015Q4,123.7,A,F,NR,3
QLF15C02,F,Y55-59,2015Q4,110.4,A,F,NR,3
QLF15C02,T,Y55-64,2015Q4,323.6,A,F,NR,3
QLF15C02,M,Y55-64,2015Q4,182.3,A,F,NR,3
QLF15C02,F,Y55-64,2015Q4,141.3,A,F,NR,3
QLF15C02,T,Y60-64,2015Q4,89.5,A,F,NR,3
QLF15C02,M,Y60-64,2015Q4,58.5,A,F,NR,3
QLF15C02,F,Y60-64,2015Q4,30.9,U,F,NR,3
QLF15C02,T,Y15-19,2016Q1,156.2,A,F,NR,3
QLF15C02,M,Y15-19,2016Q1,99.5,A,F,NR,3
QLF15C02,F,Y15-19,2016Q1,56.7,A,F,NR,3
QLF15C02,T,Y15-24,2016Q1,690.5,A,F,NR,3
QLF15C02,M,Y15-24,2016Q1,407.1,A,F,NR,3
QLF15C02,F,Y15-24,2016Q1,283.4,A,F,NR,3
QLF15C02,T,Y15-39,2016Q1,1898.5,A,F,NR,3
QLF15C02,M,Y15-39,2016Q1,1055.0,A,F,NR,3
QLF15C02,F,Y15-39,2016Q1,843.5,A,F,NR,3
QLF15C02,T,Y15-59,2016Q1,3057.5,A,F,NR,3
QLF15C02,M,Y15-59,2016Q1,1666.0,A,F,NR,3
QLF15C02,F,Y15-59,2016Q1,1391.5,A,F,NR,3
QLF15C02,T,Y15-64,2016Q1,3150.4,A,F,NR,3
QLF15C02,M,Y15-64,2016Q1,1717.7,A,F,NR,3
QLF15C02,F,Y15-64,2016Q1,1432.7,A,F,NR,3
QLF15C02,T,Y15-74,2016Q1,3155.3,A,F,NR,3
QLF15C02,M,Y15-74,2016Q1,1721.0,A,F,NR,3
QLF15C02,F,Y15-74,2016Q1,1434.3,A,F,NR,3
QLF15C02,T,Y20-24,2016Q1,534.3,A,F,NR,3
QLF15C02,M,Y20-24,2016Q1,307.6,A,F,NR,3
QLF15C02,F,Y20-24,2016Q1,226.7,A,F,NR,3
QLF15C02,T,Y20-64,2016Q1,2994.2,A,F,NR,3
QLF15C02,M,Y20-64,2016Q1,1618.3,A,F,NR,3
QLF15C02,F,Y20-64,2016Q1,1375.9,A,F,NR,3
QLF15C02,T,Y25-29,2016Q1,473.4,A,F,NR,3
QLF15C02,M,Y25-29,2016Q1,260.8,A,F,NR,3
QLF15C02,F,Y25-29,2016Q1,212.7,A,F,NR,3
QLF15C02,T,Y25-49,2016Q1,1859.0,A,F,NR,3
QLF15C02,M,Y25-49,2016Q1,987.9,A,F,NR,3
QLF15C02,F,Y25-49,2016Q1,871.1,A,F,NR,3
QLF15C02,T,Y25-54,2016Q1,2137.5,A,F,NR,3
QLF15C02,M,Y25-54,2016Q1,1128.4,A,F,NR,3
QLF15C02,F,Y25-54,2016Q1,1009.1,A,F,NR,3
QLF15C02,T,Y25-59,2016Q1,2367.1,A,F,NR,3
QLF15C02,M,Y25-59,2016Q1,1258.9,A,F,NR,3
QLF15C02,F,Y25-59,2016Q1,1108.1,A,F,NR,3
QLF15C02,T,Y25-64,2016Q1,2459.9,A,F,NR,3
QLF15C02,M,Y25-64,2016Q1,1310.6,A,F,NR,3
QLF15C02,F,Y25-64,2016Q1,1149.3,A,F,NR,3
QLF15C02,T,Y25-74,2016Q1,2464.8,A,F,NR,3
QLF15C02,M,Y25-74,2016Q1,1313.9,A,F,NR,3
QLF15C02,F,Y25-74,2016Q1,1150.9,A,F,NR,3
QLF15C02,T,Y30-34,2016Q1,399.6,A,F,NR,3
QLF15C02,M,Y30-34,2016Q1,208.0,A,F,NR,3
QLF15C02,F,Y30-34,2016Q1,191.6,A,F,NR,3
QLF15C02,T,Y35-39,2016Q1,335.0,A,F,NR,3
QLF15C02,M,Y35-39,2016Q1,179.1,A,F,NR,3
QLF15C02,F,Y35-39,2016Q1,155.9,A,F,NR,3
QLF15C02,T,Y40-44,2016Q1,317.8,A,F,NR,3
QLF15C02,M,Y40-44,2016Q1,166.3,A,F,NR,3
QLF15C02,F,Y40-44,2016Q1,151.5,A,F,NR,3
QLF15C02,T,Y40-59,2016Q1,1159.0,A,F,NR,3
QLF15C02,M,Y40-59,2016Q1,611.0,A,F,NR,3
QLF15C02,F,Y40-59,2016Q1,548.0,A,F,NR,3
QLF15C02,T,Y40-64,2016Q1,1251.9,A,F,NR,3
QLF15C02,M,Y40-64,2016Q1,662.7,A,F,NR,3
QLF15C02,F,Y40-64,2016Q1,589.2,A,F,NR,3
QLF15C02,T,Y45-49,2016Q1,333.1,A,F,NR,3
QLF15C02,M,Y45-49,2016Q1,173.7,A,F,NR,3
QLF15C02,F,Y45-49,2016Q1,159.4,A,F,NR,3
QLF15C02,T,Y50-54,2016Q1,278.5,A,F,NR,3
QLF15C02,M,Y50-54,2016Q1,140.5,A,F,NR,3
QLF15C02,F,Y50-54,2016Q1,138.0,A,F,NR,3
QLF15C02,T,Y50-59,2016Q1,508.1,A,F,NR,3
QLF15C02,M,Y50-59,2016Q1,271.0,A,F,NR,3
QLF15C02,F,Y50-59,2016Q1,237.0,A,F,NR,3
QLF15C02,T,Y50-64,2016Q1,600.9,A,F,NR,3
QLF15C02,M,Y50-64,2016Q1,322.7,A,F,NR,3
QLF15C02,F,Y50-64,2016Q1,278.2,A,F,NR,3
QLF15C02,T,Y50-74,2016Q1,605.8,A,F,NR,3
QLF15C02,M,Y50-74,2016Q1,325.9,A,F,NR,3
QLF15C02,F,Y50-74,2016Q1,279.8,A,F,NR,3
QLF15C02,T,Y55-59,2016Q1,229.6,A,F,NR,3
QLF15C02,M,Y55-59,2016Q1,130.5,A,F,NR,3
QLF15C02,F,Y55-59,2016Q1,99.0,A,F,NR,3
QLF15C02,T,Y55-64,2016Q1,322.4,A,F,NR,3
QLF15C02,M,Y55-64,2016Q1,182.2,A,F,NR,3
QLF15C02,F,Y55-64,2016Q1,140.2,A,F,NR,3
QLF15C02,T,Y60-64,2016Q1,92.9,A,F,NR,3
QLF15C02,M,Y60-64,2016Q1,51.7,A,F,NR,3
QLF15C02,F,Y60-64,2016Q1,41.2,A,F,NR,3
QLF15C02,T,Y15-19,2016Q2,168.5,A,F,NR,3
QLF15C02,M,Y15-19,2016Q2,90.2,A,F,NR,3
QLF15C02,F,Y15-19,2016Q2,78.3,A,F,NR,3
QLF15C02,T,Y15-24,2016Q2,629.3,A,F,NR,3
QLF15C02,M,Y15-24,2016Q2,344.2,A,F,NR,3
QLF15C02,F,Y15-24,2016Q2,285.2,A,F,NR,3
QLF15C02,T,Y15-39,2016Q2,1716.2,A,F,NR,3
QLF15C02,M,Y15-39,2016Q2,911.7,A,F,NR,3
QLF15C02,F,Y15-39,2016Q2,804.5,A,F,NR,3
QLF15C02,T,Y15-59,2016Q2,2740.8,A,F,NR,3
QLF15C02,M,Y15-59,2016Q2,1471.4,A,F,NR,3
QLF15C02,F,Y15-59,2016Q2,1269.5,A,F,NR,3
QLF15C02,T,Y15-64,2016Q2,2826.3,A,F,NR,3
QLF15C02,M,Y15-64,2016Q2,1521.2,A,F,NR,3
QLF15C02,F,Y15-64,2016Q2,1305.1,A,F,NR,3
QLF15C02,T,Y15-74,2016Q2,2835.6,A,F,NR,3
QLF15C02,M,Y15-74,2016Q2,1526.1,A,F,NR,3
QLF15C02,F,Y15-74,2016Q2,1309.4,A,F,NR,3
QLF15C02,T,Y20-24,2016Q2,460.8,A,F,NR,3
QLF15C02,M,Y20-24,2016Q2,253.9,A,F,NR,3
QLF15C02,F,Y20-24,2016Q2,206.9,A,F,NR,3
QLF15C02,T,Y20-64,2016Q2,2657.8,A,F,NR,3
QLF15C02,M,Y20-64,2016Q2,1430.9,A,F,NR,3
QLF15C02,F,Y20-64,2016Q2,1226.9,A,F,NR,3
QLF15C02,T,Y25-29,2016Q2,411.5,A,F,NR,3
QLF15C02,M,Y25-29,2016Q2,223.7,A,F,NR,3
QLF15C02,F,Y25-29,2016Q2,187.9,A,F,NR,3
QLF15C02,T,Y25-49,2016Q2,1640.4,A,F,NR,3
QLF15C02,M,Y25-49,2016Q2,872.4,A,F,NR,3
QLF15C02,F,Y25-49,2016Q2,768.0,A,F,NR,3
QLF15C02,T,Y25-54,2016Q2,1887.6,A,F,NR,3
QLF15C02,M,Y25-54,2016Q2,995.9,A,F,NR,3
QLF15C02,F,Y25-54,2016Q2,891.7,A,F,NR,3
QLF15C02,T,Y25-59,2016Q2,2111.5,A,F,NR,3
QLF15C02,M,Y25-59,2016Q2,1127.2,A,F,NR,3
QLF15C02,F,Y25-59,2016Q2,984.3,A,F,NR,3
QLF15C02,T,Y25-64,2016Q2,2197.0,A,F,NR,3
QLF15C02,M,Y25-64,2016Q2,1177.0,A,F,NR,3
QLF15C02,F,Y25-64,2016Q2,1020.0,A,F,NR,3
QLF15C02,T,Y25-74,2016Q2,2206.2,A,F,NR,3
QLF15C02,M,Y25-74,2016Q2,1182.0,A,F,NR,3
QLF15C02,F,Y25-74,2016Q2,1024.3,A,F,NR,3
QLF15C02,T,Y30-34,2016Q2,364.2,A,F,NR,3
QLF15C02,M,Y30-34,2016Q2,193.1,A,F,NR,3
QLF15C02,F,Y30-34,2016Q2,171.1,A,F,NR,3
QLF15C02,T,Y35-39,2016Q2,311.1,A,F,NR,3
